UserID,AltMode,Base,FolderPath,HasLabel,LabelID,Name,OBJECTID,SymbolID,X,Y
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.82559, 35.81268)","141.0","0.0",3986649.301542,3740438.708214
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.86119, 36.67440)","142.0","0.0",4082575.199190,3745103.680109
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.88893, 36.63584)","143.0","0.0",4078283.387542,3748740.040063
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (31.96910, 36.55078)","144.0","0.0",4068814.217697,3759254.680187
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.01336, 35.85680)","145.0","0.0",3991560.494837,3765064.462541
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.04700, 36.23453)","146.0","0.0",4033609.094775,3769482.215248
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.08240, 37.17922)","147.0","0.0",4138771.504533,3774132.168451
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.10937, 35.91993)","148.0","0.0",3998587.871652,3777675.059792
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.18179, 37.24294)","149.0","0.0",4145864.893805,3787197.247769
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.19502, 36.06379)","150.0","0.0",4014602.627556,3788937.081379
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (32.24143, 36.24163)","151.0","0.0",4034399.463160,3795043.824639
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (18.28945, 42.79200)","152.0","0.0",4763583.204748,2071455.903829
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (21.42312, 39.20096)","153.0","0.0",4363830.794488,2442403.472584
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (21.46140, 40.50505)","154.0","0.0",4509001.763195,2446981.655177
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (24.04119, 38.15554)","155.0","0.0",4247455.172423,2758427.728352
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (21.53736, 39.12414)","156.0","0.0",4355278.785927,2456069.107530
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (21.83900, 39.15857)","157.0","0.0",4359112.183912,2492206.561562
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (24.17740, 47.38286)","158.0","0.0",5274635.402251,2775040.385728
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (24.95612, 46.90194)","159.0","0.0",5221099.744058,2870356.285032
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (24.55812, 46.66831)","160.0","0.0",5195092.394063,2821565.836029
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (26.71072, 49.96226)","161.0","0.0",5561772.896803,3087376.540413
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (26.61778, 49.96308)","162.0","0.0",5561864.401425,3075799.032729
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (26.26024, 50.18251)","163.0","0.0",5586291.125970,3031348.523146
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (27.86133, 45.53433)","164.0","0.0",5068858.206574,3231501.394129
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (26.85952, 49.86269)","165.0","0.0",5550689.483022,3105931.441128
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (27.24062, 49.52328)","166.0","0.0",5512905.755415,3153566.587126
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (28.04730, 45.51484)","167.0","0.0",5066688.367059,3254939.051902
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (28.28615, 36.52283)","168.0","0.0",4065702.392651,3285099.273713
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (28.33676, 36.69093)","169.0","0.0",4084415.866971,3291498.628016
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (28.42398, 36.55017)","170.0","0.0",4068746.090169,3302533.514287
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (1.40614, 104.04958)","171.0","0.0",11582746.485493,156546.949609
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (1.35528, 103.68093)","172.0","0.0",11541708.443893,150882.927702
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.05228, 126.69744)","173.0","0.0",14103893.949014,4170987.922822
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.12431, 127.00911)","174.0","0.0",14138589.117348,4180786.962563
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.19840, 129.14996)","175.0","0.0",14376907.449213,4190875.568504
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.16615, 128.76587)","176.0","0.0",14334151.525231,4186483.387903
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.89982, 128.31286)","177.0","0.0",14283722.237429,4286845.774528
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.56112, 129.40571)","178.0","0.0",14405377.854262,4240399.267553
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (35.90330, 126.67858)","179.0","0.0",14101795.465293,4287323.746036
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (36.15338, 126.56253)","180.0","0.0",14088876.281789,4321747.212908
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (36.94262, 126.56856)","181.0","0.0",14089547.760957,4431111.909564
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (36.33368, 126.54393)","182.0","0.0",14086806.184538,4346632.621361
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (36.94323, 126.96226)","183.0","0.0",14133374.578441,4431196.314831
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.20593, 126.84768)","184.0","0.0",14120618.589311,4467849.776700
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.07601, 127.17497)","185.0","0.0",14157052.568091,4449707.182443
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.53256, 126.51221)","186.0","0.0",14083274.462373,4513600.349022
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.61636, 126.70912)","187.0","0.0",14105194.494625,4525371.490705
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.51786, 126.52223)","188.0","0.0",14084390.440268,4511538.282796
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.83042, 127.81677)","189.0","0.0",14228498.085199,4555498.030409
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.75322, 126.93154)","190.0","0.0",14129954.287087,4544622.915791
"0","-1","0.0","Document/HAWK/Active","-1","0.0","SAM Site - (37.79822, 128.86883)","191.0","0.0",14345612.980003,4550959.869029
